scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_021,employment,26,0.015400800796338543,44.41202547070555,0.1756087001902983,252.9033323666679,253.19470329085433
scenario_021,employment,27,0.014145846515491556,45.632753108632016,0.1676829159991081,272.1371633880385,269.6744451204193
scenario_021,employment,28,0.013777988721097256,52.2204937160411,0.16542908625348343,315.66694164063,311.06552574886666
scenario_021,employment,29,0.013374259308545522,61.51229602070216,0.16340790394000826,376.43403126500596,367.0665012397615
scenario_021,employment,30,0.012477791639179281,67.53276482559646,0.1575733064982305,428.5799817645816,420.9060859920594
scenario_021,employment,31,0.012017913452367024,73.39564774486442,0.15486200344167117,473.94225900292525,463.7292315606811
scenario_021,employment,32,0.010610925453348075,78.83010949121703,0.14565563898435924,541.2087718737889,529.8859236597276
scenario_021,employment,33,0.009836927127755635,85.4597779859734,0.1410128788099291,606.0423608624034,589.4526618978957
scenario_021,employment,34,0.008902175232165854,91.59853365024559,0.13363747158830994,685.4255214617384,671.3931576387353
scenario_021,employment,35,0.008552502968522613,100.58555958063924,0.13090308910599066,768.3971422492277,753.9983976725607
scenario_021,employment,36,0.006818339932398332,108.69492681705351,0.1167780949803984,930.7818117370242,918.058831614327
scenario_021,employment,37,0.004993556718337677,116.31744176896454,0.10052384023518289,1157.1129942591863,1137.5043770425286
scenario_021,employment,38,0.0033305855500812553,124.64245498440495,0.08216882834063217,1516.9068064071412,1496.5618165789463
scenario_021,employment,39,0.013492311679305535,136.57469315030917,0.1639339393785232,833.1081023738374,828.9246965325682
scenario_022,employment,0,1.1435046555541284e-05,0.06065179509986508,0.0048194852198719515,12.584704036394273,12.59208442979742
scenario_022,employment,1,0.00012278517753794294,0.2763118113696006,0.015945325093586735,17.32870353836399,17.37768262068144
scenario_022,employment,2,0.00016624774742080017,0.3515968020724433,0.018532069221543362,18.972344527167817,19.032027937156904
scenario_022,employment,3,0.00021330627056914686,0.4594520814979628,0.02071304824098577,22.181770454665664,22.21185320164294
scenario_022,employment,4,0.00026472789829823373,0.6842700404233139,0.024051389934390762,28.450332487640775,28.6421231204148
scenario_022,employment,5,0.00028842780570170756,0.8397412969507907,0.024803149926454344,33.856235979735224,34.05633539631689
scenario_022,employment,6,0.00027307397626019636,0.9004484679628948,0.023464900393273924,38.37427190703111,38.44545138911218
scenario_022,employment,7,0.00031763690787856014,1.0787150754595394,0.025202651709067925,42.80164991810831,42.786897609019654
